active_emergency_steps,assessment_insufficient_evidence_steps,assessment_no_candidate_steps,assessment_plan_found_steps,budget_exhausted_steps,case_comparator,cohort,controller,effective_emergency_steps,environment_seed,episode,final_active_mode,final_assessment_status,final_biosphere,final_effective_mode,final_institution,final_justice,final_pressure,final_selected_plan_mode,final_trust,first_irreversible_step,irreversible_entry,justice_floor_violation,master_seed,max_public_forecast_overshoot,max_unknown_streak,min_estimated_cr,min_justice,min_projected_boundary_margin,min_projected_final_budget,no_candidate_boundary_steps,no_candidate_braking_steps,no_candidate_budget_steps,phase,public_forecast_checked_steps,public_forecast_miss_steps,remaining_budget,requested_emergency_steps,requested_normal_steps,requested_precaution_steps,scenario,selected_plan_emergency_steps,selected_plan_normal_steps,selected_plan_precaution_steps,total_cost,trigger,true_boundary,unknown_steps
33,,,,2,,primary,reserve,28,14214392750224757803,12,2,,0.566804983,2,0.314691824,0.740588893,0.733592223,,0.888615084,-1,0,0,607,,0,-9.102307445,0.639356927,,,,,,evaluation,,,0.0,36,30,6,closer_hidden_boundary,,,,4.0,reserve,0.745681111,0
67,0,67,5,23,,primary,sustained_reserve,41,14214392750224757803,12,2,no_candidate_plan_within_declared_model,0.767083817,2,0.324684156,0.870476464,0.402361965,,0.780981959,-1,0,0,607,0.053796237,0,-1.700003492,0.653047865,-0.666679178,0.0,47,67,48,evaluation,71,10,0.0,70,0,2,closer_hidden_boundary,3,0,2,4.0,sustained_reserve,0.745681111,0
47,,,,11,,primary,reserve,33,17711000375883169700,13,2,,0.404948684,2,0.528291959,0.767263066,1.584307441,,0.924903937,30,1,0,607,,0,-7.85138531,0.619895971,,,,,,evaluation,,,0.0,50,15,7,closer_hidden_boundary,,,,4.0,reserve,0.713200209,0
66,0,66,6,23,,primary,sustained_reserve,40,17711000375883169700,13,2,no_candidate_plan_within_declared_model,0.769758579,2,0.558496092,0.855576143,0.429956924,,0.815422712,-1,0,0,607,0.035345435,0,3.976333326,0.663787231,-0.640154366,0.0,30,66,48,evaluation,71,8,0.0,69,0,3,closer_hidden_boundary,3,0,3,4.0,sustained_reserve,0.713200209,0
54,,,,13,,primary,reserve,38,9089680143257946982,14,2,,0.357947587,2,0.37649126,0.858277055,1.716424313,,0.900527085,36,1,0,607,,0,-10.0,0.657634139,,,,,,evaluation,,,0.0,57,15,0,closer_hidden_boundary,,,,4.0,reserve,0.669058578,0
68,0,68,4,23,,primary,sustained_reserve,42,9089680143257946982,14,2,no_candidate_plan_within_declared_model,0.58461086,2,0.360091325,0.904926444,0.916107926,,0.788676166,66,1,0,607,0.063740186,0,-3.181812243,0.660097576,-1.577127103,0.0,61,68,48,evaluation,71,11,0.0,71,0,1,closer_hidden_boundary,3,0,1,4.0,sustained_reserve,0.669058578,0
45,,,,11,,primary,reserve,31,8841990479080573860,15,2,,0.320027399,2,0.345876221,0.890812846,1.666774415,,0.906316686,36,1,0,607,,0,-7.562943608,0.637164645,,,,,,evaluation,,,0.0,48,18,6,closer_hidden_boundary,,,,4.0,reserve,0.69922317,0
67,0,68,4,23,,primary,sustained_reserve,41,8841990479080573860,15,2,no_candidate_plan_within_declared_model,0.575548698,2,0.319192923,0.91908025,0.764526628,,0.8041054,70,1,0,607,0.09603292,0,3.7585763,0.652073266,-0.84962102,0.0,47,67,48,evaluation,71,8,0.0,70,0,2,closer_hidden_boundary,2,0,2,4.0,sustained_reserve,0.69922317,0
21,,,,0,,primary,reserve,17,9739973216299283601,0,2,,0.433344502,2,0.584853456,0.786017138,0.954949407,,0.927936563,-1,0,0,401,,0,-8.872064101,0.660380175,,,,,,evaluation,,,0.589,24,39,9,common_optimistic_bias,,,,3.411,reserve,1.085376579,0
67,0,66,6,23,,primary,sustained_reserve,41,9739973216299283601,0,2,no_candidate_plan_within_declared_model,0.765701922,2,0.588602079,0.950478847,0.387364802,,0.839303968,-1,0,0,401,0.038864427,0,11.505390622,0.671377532,-0.621102625,0.0,15,66,48,evaluation,71,7,0.0,70,0,2,common_optimistic_bias,4,0,2,4.0,sustained_reserve,1.085376579,0
30,,,,7,,primary,reserve,20,497360197865448171,1,2,,0.411933638,2,0.058950593,0.657008338,1.115838824,,0.780605947,71,1,0,401,,0,-6.88676043,0.585589973,,,,,,evaluation,,,0.0,33,20,19,common_optimistic_bias,,,,4.0,reserve,1.095106971,0
67,0,68,4,23,,primary,sustained_reserve,41,497360197865448171,1,2,no_candidate_plan_within_declared_model,0.634801343,2,0.183412027,0.818905016,0.752551823,,0.772876011,-1,0,0,401,0.072665438,0,4.1833332,0.623117061,-0.706721722,0.0,48,68,48,evaluation,71,9,0.0,70,0,2,common_optimistic_bias,2,0,2,4.0,sustained_reserve,1.095106971,0
10,,,,0,,primary,reserve,10,15804009067095553024,2,0,,0.436921773,1,0.546394002,0.889366268,0.849161197,,0.96989595,-1,0,0,401,,0,-7.568804632,0.666238644,,,,,,evaluation,,,0.321,10,39,23,common_optimistic_bias,,,,3.679,reserve,0.991186596,0
66,0,67,5,23,,primary,sustained_reserve,40,15804009067095553024,2,2,no_candidate_plan_within_declared_model,0.776785992,2,0.573942934,0.960728137,0.366577786,,0.840223064,-1,0,0,401,0.064364887,0,2.961766217,0.667351804,-0.307579282,0.0,17,67,48,evaluation,71,8,0.0,69,0,3,common_optimistic_bias,2,0,3,4.0,sustained_reserve,0.991186596,0
30,,,,3,,primary,reserve,28,14732801067571324980,3,2,,0.470548396,0,0.435640006,0.634269623,0.800768937,,0.916736779,-1,0,0,401,,0,-8.474965836,0.618197317,,,,,,evaluation,,,0.0,33,36,3,common_optimistic_bias,,,,4.0,reserve,1.09696195,0
68,0,66,6,23,,primary,sustained_reserve,42,14732801067571324980,3,2,no_candidate_plan_within_declared_model,0.693440995,2,0.440527869,0.755072845,0.492416069,,0.792032219,-1,0,0,401,0.053528337,0,8.498846209,0.648931934,-0.665695784,0.0,30,65,48,evaluation,71,8,0.0,71,0,1,common_optimistic_bias,5,0,1,4.0,sustained_reserve,1.09696195,0
24,,,,0,,primary,reserve,24,10355017696138457399,4,0,,0.454353998,0,0.431240194,0.706758307,0.906246409,,0.919601484,-1,0,0,401,,0,-5.318026805,0.621046326,,,,,,evaluation,,,0.0812,26,41,5,common_optimistic_bias,,,,3.9188,reserve,0.941465469,0
66,0,65,7,23,,primary,sustained_reserve,40,10355017696138457399,4,2,no_candidate_plan_within_declared_model,0.744716115,2,0.454051718,0.849397168,0.484043959,,0.800292818,-1,0,0,401,0.052929317,0,5.23145969,0.648910786,-0.58531866,0.0,24,65,48,evaluation,71,12,0.0,69,0,3,common_optimistic_bias,4,0,3,4.0,sustained_reserve,0.941465469,0
45,,,,11,,primary,reserve,31,13382216273069640739,5,2,,0.318255604,2,0.122601053,0.6513932,1.494063003,,0.789326794,61,1,0,401,,0,-10.610675017,0.587739446,,,,,,evaluation,,,0.0,48,15,9,common_optimistic_bias,,,,4.0,reserve,1.000877588,0
66,0,65,7,23,,primary,sustained_reserve,40,13382216273069640739,5,2,no_candidate_plan_within_declared_model,0.437327981,2,0.115530696,0.717848286,1.256263077,,0.752840013,66,1,0,401,0.070677447,0,-2.671546899,0.638492635,-1.730252168,0.0,62,65,48,evaluation,71,11,0.0,69,0,3,common_optimistic_bias,4,0,3,4.0,sustained_reserve,1.000877588,0
16,,,,0,,primary,reserve,16,8312166938144218161,6,0,,0.434863742,0,0.582901802,0.877830788,0.878631862,,0.973872445,-1,0,0,401,,0,-6.637282696,0.6621335,,,,,,evaluation,,,0.2494,17,40,15,common_optimistic_bias,,,,3.7506,reserve,1.093848442,0
67,0,66,6,23,,primary,sustained_reserve,41,8312166938144218161,6,2,no_candidate_plan_within_declared_model,0.751218031,2,0.576557474,0.958804921,0.411766386,,0.831255481,-1,0,0,401,0.049720903,0,5.057028088,0.6621335,-0.44140535,0.0,21,66,48,evaluation,71,10,0.0,70,0,2,common_optimistic_bias,4,0,2,4.0,sustained_reserve,1.093848442,0
22,,,,0,,primary,reserve,18,3962705183372991719,7,2,,0.40169915,2,0.384021256,0.653680074,0.945106429,,0.857913615,-1,0,0,401,,0,-9.94618929,0.581956286,,,,,,evaluation,,,0.3718,25,35,12,common_optimistic_bias,,,,3.6282,reserve,1.077043482,0
66,0,63,9,23,,primary,sustained_reserve,40,3962705183372991719,7,2,no_candidate_plan_within_declared_model,0.720929142,2,0.462744281,0.851613088,0.441717485,,0.773975953,-1,0,0,401,0.08154833,0,11.708679474,0.654718293,-0.489570939,0.0,22,63,48,evaluation,71,11,0.0,69,0,3,common_optimistic_bias,6,0,3,4.0,sustained_reserve,1.077043482,0
31,,,,1,,primary,reserve,27,466494984581002872,8,2,,0.320634463,2,0.407246757,0.750927236,1.453162765,,0.934262832,54,1,0,401,,0,-10.535978943,0.616393648,,,,,,evaluation,,,0.0,34,32,6,common_optimistic_bias,,,,4.0,reserve,1.030349678,0
65,0,67,5,23,,primary,sustained_reserve,39,466494984581002872,8,2,no_candidate_plan_within_declared_model,0.634628498,2,0.426006648,0.844974933,0.718932199,,0.806789273,-1,0,0,401,0.036393099,0,9.512578238,0.661301927,-0.649391877,0.0,28,67,48,evaluation,71,6,0.0,68,1,3,common_optimistic_bias,1,1,3,4.0,sustained_reserve,1.030349678,0
20,,,,1,,primary,reserve,16,688483036858962540,9,2,,0.393930186,2,0.340194091,0.696277704,1.086661139,,0.884240885,66,1,0,401,,0,-10.659857077,0.607922475,,,,,,evaluation,,,0.0,23,26,23,common_optimistic_bias,,,,4.0,reserve,0.956910535,0
68,0,69,3,23,,primary,sustained_reserve,42,688483036858962540,9,2,no_candidate_plan_within_declared_model,0.664358562,2,0.410513673,0.880731148,0.599816865,,0.783630712,-1,0,0,401,0.066273307,0,5.005351707,0.652464543,-0.843923453,0.0,33,68,48,evaluation,71,13,0.0,71,0,1,common_optimistic_bias,2,0,1,4.0,sustained_reserve,0.956910535,0
23,,,,0,,primary,reserve,19,14845051279084890245,10,2,,0.417662477,2,0.567682408,0.858601087,1.124093618,,0.949734518,63,1,0,401,,0,-12.0,0.66772805,,,,,,evaluation,,,0.3676,26,34,12,common_optimistic_bias,,,,3.6324,reserve,0.88990451,0
67,0,68,4,23,,primary,sustained_reserve,41,14845051279084890245,10,2,no_candidate_plan_within_declared_model,0.756506748,2,0.575814407,0.965012879,0.418933173,,0.835128275,-1,0,0,401,0.061862343,0,2.752440675,0.668452244,-0.678214519,0.0,23,67,48,evaluation,71,11,0.0,70,0,2,common_optimistic_bias,2,0,2,4.0,sustained_reserve,0.88990451,0
14,,,,0,,primary,reserve,14,15323987392304269192,11,0,,0.385929381,0,0.483393401,0.802393069,0.899278113,,0.928227201,-1,0,0,401,,0,-5.909721882,0.650601195,,,,,,evaluation,,,0.2084,14,41,17,common_optimistic_bias,,,,3.7916,reserve,1.080590093,0
68,0,69,3,23,,primary,sustained_reserve,42,15323987392304269192,11,2,no_candidate_plan_within_declared_model,0.737415646,2,0.559732927,0.955399139,0.403445087,,0.813560819,-1,0,0,401,0.046139743,0,7.707639816,0.667272528,-0.320162587,0.0,16,69,48,evaluation,71,5,0.0,71,0,1,common_optimistic_bias,2,0,1,4.0,sustained_reserve,1.080590093,0
30,,,,1,,primary,reserve,30,10183718752960407178,12,0,,0.45796091,2,0.59700676,0.838577474,0.81325693,,1.0,-1,0,0,401,,0,-10.513415046,0.646405896,,,,,,evaluation,,,0.0,31,39,2,common_optimistic_bias,,,,4.0,reserve,0.936249816,0
66,0,65,7,23,,primary,sustained_reserve,40,10183718752960407178,12,2,no_candidate_plan_within_declared_model,0.731729261,2,0.562515281,0.926535853,0.446131112,,0.818770403,-1,0,0,401,0.058766073,0,8.082303564,0.665531765,-0.492984581,0.0,22,65,48,evaluation,71,5,0.0,69,0,3,common_optimistic_bias,4,0,3,4.0,sustained_reserve,0.936249816,0
33,,,,2,,primary,reserve,28,3094801267066550008,13,2,,0.35553478,2,0.354541035,0.725653767,1.481071904,,0.898608833,50,1,0,401,,0,-10.413688349,0.61892906,,,,,,evaluation,,,0.0,36,31,5,common_optimistic_bias,,,,4.0,reserve,0.948726068,0
67,0,67,5,23,,primary,sustained_reserve,41,3094801267066550008,13,2,no_candidate_plan_within_declared_model,0.706476507,2,0.413083974,0.843941822,0.602609271,,0.788143636,-1,0,0,401,0.062079816,0,7.347577874,0.655572388,-0.73387952,0.0,26,66,48,evaluation,71,11,0.0,70,0,2,common_optimistic_bias,3,0,2,4.0,sustained_reserve,0.948726068,0
42,,,,6,,primary,reserve,33,11517108206777865013,14,2,,0.205013347,2,0.0,0.632700265,1.954362895,,0.743905877,39,1,0,401,,0,-11.0,0.543255168,,,,,,evaluation,,,0.0,45,26,1,common_optimistic_bias,,,,4.0,reserve,0.944440005,0
64,0,66,6,23,,primary,sustained_reserve,38,11517108206777865013,14,2,no_candidate_plan_within_declared_model,0.529370559,2,0.00381726,0.682184212,1.047917787,,0.69052258,67,1,0,401,0.055408124,0,10.578712882,0.617595273,-1.305469794,0.0,42,65,48,evaluation,71,11,0.0,67,0,5,common_optimistic_bias,1,0,5,4.0,sustained_reserve,0.944440005,0
29,,,,3,,primary,reserve,24,18309698995908524757,15,2,,0.402534856,2,0.381235328,0.848835769,0.978343868,,0.949473999,-1,0,0,401,,0,-7.455492097,0.629125041,,,,,,evaluation,,,0.0,32,29,11,common_optimistic_bias,,,,4.0,reserve,1.115839898,0
67,0,67,5,23,,primary,sustained_reserve,41,18309698995908524757,15,2,no_candidate_plan_within_declared_model,0.651042128,2,0.379791958,0.923480314,0.633938444,,0.78720415,-1,0,0,401,0.076552994,0,4.160008583,0.650410717,-0.616494888,0.0,37,67,48,evaluation,71,7,0.0,70,0,2,common_optimistic_bias,3,0,2,4.0,sustained_reserve,1.115839898,0
28,,,,0,,primary,reserve,24,14507246535438184655,0,2,,0.41637537,2,0.468924998,0.872444987,1.069785219,,0.945202705,69,1,0,503,,0,-13.0,0.651642052,,,,,,evaluation,,,0.118,31,35,6,common_optimistic_bias,,,,3.882,reserve,0.995031341,0
68,0,68,4,23,,primary,sustained_reserve,42,14507246535438184655,0,2,no_candidate_plan_within_declared_model,0.711667373,2,0.474667841,0.937546583,0.565340697,,0.789421538,-1,0,0,503,0.091944298,0,5.62484128,0.665005592,-0.885826005,0.0,30,68,48,evaluation,71,8,0.0,71,0,1,common_optimistic_bias,3,0,1,4.0,sustained_reserve,0.995031341,0
28,,,,0,,primary,reserve,24,7502164766355850473,1,2,,0.36103146,2,0.558805134,0.85748843,1.270358866,,0.935430421,56,1,0,503,,0,-13.0,0.66328798,,,,,,evaluation,,,0.5602,31,41,0,common_optimistic_bias,,,,3.4398,reserve,0.917809527,0
68,0,66,6,23,,primary,sustained_reserve,42,7502164766355850473,1,2,no_candidate_plan_within_declared_model,0.774568773,2,0.583113568,0.968634111,0.396332621,,0.83992011,-1,0,0,503,0.067316547,0,7.883788749,0.671847302,-0.422482155,0.0,23,65,48,evaluation,71,4,0.0,71,0,1,common_optimistic_bias,5,0,1,4.0,sustained_reserve,0.917809527,0
35,,,,2,,primary,reserve,30,1392972506535981944,2,2,,0.333733351,2,0.358992295,0.836993023,1.366155404,,0.924606084,50,1,0,503,,0,-10.704550664,0.607334073,,,,,,evaluation,,,0.0,38,30,4,common_optimistic_bias,,,,4.0,reserve,0.892003597,0
67,0,65,7,23,,primary,sustained_reserve,41,1392972506535981944,2,2,no_candidate_plan_within_declared_model,0.688681735,2,0.408489484,0.930860203,0.474092001,,0.787200071,-1,0,0,503,0.079332019,0,11.259535491,0.647055756,-0.582111775,0.0,25,65,48,evaluation,71,8,0.0,70,0,2,common_optimistic_bias,5,0,2,4.0,sustained_reserve,0.892003597,0
25,,,,0,,primary,reserve,21,16650437693641795717,3,2,,0.430275881,0,0.137921392,0.837750919,1.02965651,,0.810370985,-1,0,0,503,,0,-9.026731344,0.596648665,,,,,,evaluation,,,0.3046,28,35,9,common_optimistic_bias,,,,3.6954,reserve,1.104189257,0
67,0,67,5,23,,primary,sustained_reserve,41,16650437693641795717,3,2,no_candidate_plan_within_declared_model,0.720411949,2,0.112132512,0.854032947,0.567038812,,0.718544717,-1,0,0,503,0.088044169,0,0.370738675,0.615868687,-0.656632592,0.0,25,67,48,evaluation,71,9,0.0,70,0,2,common_optimistic_bias,3,0,2,4.0,sustained_reserve,1.104189257,0
33,,,,1,,primary,reserve,29,15260285073911315825,4,2,,0.340000965,2,0.264089029,0.673890084,1.312714199,,0.868443695,58,1,0,503,,0,-12.0,0.587774309,,,,,,evaluation,,,0.0,36,32,4,common_optimistic_bias,,,,4.0,reserve,1.010323814,0
68,0,69,3,23,,primary,sustained_reserve,42,15260285073911315825,4,2,no_candidate_plan_within_declared_model,0.659305082,2,0.331734193,0.791861679,0.596407466,,0.783202262,-1,0,0,503,0.0615209,0,7.38036808,0.648183631,-0.717663726,0.0,26,69,48,evaluation,71,10,0.0,71,0,1,common_optimistic_bias,2,0,1,4.0,sustained_reserve,1.010323814,0
38,,,,7,,primary,reserve,28,9033986013164043777,5,2,,0.289002175,2,0.032305871,0.81183247,1.590003343,,0.799221633,56,1,0,503,,0,-9.0,0.580804642,,,,,,evaluation,,,0.0,41,24,7,common_optimistic_bias,,,,4.0,reserve,1.011195509,0
65,0,67,5,23,,primary,sustained_reserve,39,9033986013164043777,5,2,no_candidate_plan_within_declared_model,0.59582346,2,0.149443556,0.866833399,0.834680802,,0.723000695,-1,0,0,503,0.109403648,0,0.175789541,0.648974946,-1.198841238,0.0,39,67,48,evaluation,71,11,0.0,68,0,4,common_optimistic_bias,1,0,4,4.0,sustained_reserve,1.011195509,0
25,,,,0,,primary,reserve,21,11635626335846214484,6,2,,0.296175202,2,0.342958514,0.679670555,1.421738827,,0.874538558,56,1,0,503,,0,-12.411715202,0.613676291,,,,,,evaluation,,,0.2098,28,32,12,common_optimistic_bias,,,,3.7902,reserve,1.016079949,0
68,0,66,6,23,,primary,sustained_reserve,42,11635626335846214484,6,2,no_candidate_plan_within_declared_model,0.672972854,2,0.42950576,0.843161401,0.562660295,,0.815940365,-1,0,0,503,0.146463908,0,11.276883246,0.659196515,-0.909960843,0.0,23,65,48,evaluation,71,7,0.0,71,0,1,common_optimistic_bias,5,0,1,4.0,sustained_reserve,1.016079949,0
26,,,,7,,primary,reserve,16,13525149703185477343,7,2,,0.32024527,2,0.0,0.433332423,1.856566163,,0.523661919,39,1,0,503,,0,-10.0,0.416056513,,,,,,evaluation,,,0.0,29,15,28,common_optimistic_bias,,,,4.0,reserve,1.07806954,0
68,0,67,5,23,,primary,sustained_reserve,42,13525149703185477343,7,2,no_candidate_plan_within_declared_model,0.633822154,2,0.0,0.576667031,0.853985876,,0.552652919,-1,0,0,503,0.043539217,0,5.536524202,0.576667031,-0.821235599,0.0,48,67,48,evaluation,71,6,0.0,71,0,1,common_optimistic_bias,4,0,1,4.0,sustained_reserve,1.07806954,0
20,,,,5,,primary,reserve,16,17705892780363619842,8,2,,0.390496555,0,0.396706421,0.797432865,1.053491184,,0.930624901,71,1,0,503,,0,-5.357710665,0.649143594,,,,,,evaluation,,,0.0,23,27,22,common_optimistic_bias,,,,4.0,reserve,1.043164934,0
68,0,69,3,23,,primary,sustained_reserve,42,17705892780363619842,8,2,no_candidate_plan_within_declared_model,0.682211472,2,0.483071338,0.943190591,0.636355703,,0.805416183,-1,0,0,503,0.038488477,0,4.722827171,0.658409197,-0.588593412,0.0,35,68,48,evaluation,71,8,0.0,71,0,1,common_optimistic_bias,2,0,1,4.0,sustained_reserve,1.043164934,0
34,,,,5,,primary,reserve,26,12589318634424385521,9,2,,0.357896963,2,0.079244959,0.640405816,1.511165471,,0.782434806,52,1,0,503,,0,-12.0,0.554707918,,,,,,evaluation,,,0.0,37,24,11,common_optimistic_bias,,,,4.0,reserve,0.880743217,0
68,0,66,6,23,,primary,sustained_reserve,42,12589318634424385521,9,2,no_candidate_plan_within_declared_model,0.680199081,2,0.286928382,0.821655556,0.623516515,,0.755283979,-1,0,0,503,0.103144894,0,1.887993369,0.635359213,-0.817758593,0.0,39,65,48,evaluation,71,10,0.0,71,0,1,common_optimistic_bias,5,0,1,4.0,sustained_reserve,0.880743217,0
39,,,,6,,primary,reserve,30,4053438918554722444,10,2,,0.324345565,2,0.305973006,0.838886394,1.423051243,,0.896150514,56,1,0,503,,0,-10.005645786,0.626797866,,,,,,evaluation,,,0.0,42,26,4,common_optimistic_bias,,,,4.0,reserve,0.997987742,0
68,0,66,6,23,,primary,sustained_reserve,42,4053438918554722444,10,2,no_candidate_plan_within_declared_model,0.58020802,2,0.310923036,0.913088996,0.796384872,,0.77233265,-1,0,0,503,0.057798946,0,10.053648368,0.648278407,-0.878025783,0.0,40,65,48,evaluation,71,11,0.0,71,0,1,common_optimistic_bias,5,0,1,4.0,sustained_reserve,0.997987742,0
28,,,,3,,primary,reserve,27,17731734540527883231,11,2,,0.410178155,1,0.426077676,0.861717071,0.962204355,,0.955416671,-1,0,0,503,,0,-3.748065385,0.648428074,,,,,,evaluation,,,0.0,31,33,8,common_optimistic_bias,,,,4.0,reserve,0.978452915,0
67,0,66,6,23,,primary,sustained_reserve,41,17731734540527883231,11,2,no_candidate_plan_within_declared_model,0.636452837,2,0.393170877,0.934394973,0.645226118,,0.805606985,-1,0,0,503,0.104019398,0,-1.85423075,0.657245,-0.610726601,0.0,32,66,48,evaluation,71,7,0.0,70,0,2,common_optimistic_bias,4,0,2,4.0,sustained_reserve,0.978452915,0
39,,,,7,,primary,reserve,29,10779228214608787929,12,2,,0.262787887,2,0.0,0.529998578,1.917302529,,0.655336276,42,1,0,503,,0,-11.513841384,0.479705036,,,,,,evaluation,,,0.0,42,23,7,common_optimistic_bias,,,,4.0,reserve,1.103951062,0
67,0,68,4,23,,primary,sustained_reserve,41,10779228214608787929,12,2,no_candidate_plan_within_declared_model,0.599579896,2,0.0,0.652023413,0.902479962,,0.70919727,71,1,0,503,0.08991346,0,8.561497833,0.627879726,-1.005604342,0.0,42,68,48,evaluation,71,14,0.0,70,0,2,common_optimistic_bias,2,0,2,4.0,sustained_reserve,1.103951062,0
41,,,,12,,primary,reserve,26,160552893719091600,13,2,,0.25117356,2,0.180176481,0.640771133,1.844271554,,0.760250827,43,1,0,503,,0,-8.719105785,0.574086224,,,,,,evaluation,,,0.0,44,14,14,common_optimistic_bias,,,,4.0,reserve,0.944708408,0
66,0,67,5,23,,primary,sustained_reserve,40,160552893719091600,13,2,no_candidate_plan_within_declared_model,0.523516412,2,0.283151191,0.764089052,0.96664272,,0.746748337,71,1,0,503,0.03802894,0,1.984778278,0.6488936,-1.244340992,0.0,58,67,48,evaluation,71,9,0.0,69,0,3,common_optimistic_bias,2,0,3,4.0,sustained_reserve,0.944708408,0
18,,,,0,,primary,reserve,18,11556184036138153309,14,0,,0.417083146,0,0.397755311,0.806446801,0.916752671,,0.910009071,-1,0,0,503,,0,-8.655758033,0.636059472,,,,,,evaluation,,,0.2818,18,39,15,common_optimistic_bias,,,,3.7182,reserve,0.996827895,0
68,0,66,6,23,,primary,sustained_reserve,42,11556184036138153309,14,2,no_candidate_plan_within_declared_model,0.771277515,2,0.468138386,0.913677498,0.436935972,,0.784432291,-1,0,0,503,0.03922321,0,17.272611075,0.662794314,-0.418977626,0.0,19,65,48,evaluation,71,8,0.0,71,0,1,common_optimistic_bias,5,0,1,4.0,sustained_reserve,0.996827895,0
44,,,,10,,primary,reserve,31,17859448831562131230,15,2,,0.185316017,2,0.0,0.555325679,2.082274036,,0.616635363,33,1,0,503,,0,-9.0,0.459841785,,,,,,evaluation,,,0.0,47,17,8,common_optimistic_bias,,,,4.0,reserve,0.961763292,0
68,0,68,4,23,,primary,sustained_reserve,42,17859448831562131230,15,2,no_candidate_plan_within_declared_model,0.562999151,2,0.0,0.650107234,0.935778449,,0.628517759,68,1,0,503,0.058704083,0,3.607633968,0.611427578,-1.227233886,0.0,50,67,48,evaluation,71,13,0.0,71,0,1,common_optimistic_bias,3,0,1,4.0,sustained_reserve,0.961763292,0
32,,,,3,,primary,reserve,28,16519582356538312397,0,2,,0.416378395,0,0.413755516,0.766704703,1.018785231,,0.922831376,70,1,0,607,,0,-6.440636124,0.639795064,,,,,,evaluation,,,0.0,35,33,4,common_optimistic_bias,,,,4.0,reserve,0.968238088,0
67,0,69,3,23,,primary,sustained_reserve,41,16519582356538312397,0,2,no_candidate_plan_within_declared_model,0.660630448,2,0.432123538,0.889318763,0.63399423,,0.788385907,-1,0,0,607,0.045888087,0,2.383108556,0.651592282,-0.783119532,0.0,39,69,48,evaluation,71,12,0.0,70,0,2,common_optimistic_bias,1,0,2,4.0,sustained_reserve,0.968238088,0
