active_emergency_steps,budget_exhausted_steps,controller,effective_emergency_steps,environment_seed,episode,final_active_mode,final_biosphere,final_effective_mode,final_institution,final_justice,final_pressure,final_trust,first_irreversible_step,irreversible_entry,justice_floor_violation,master_seed,max_unknown_streak,min_estimated_cr,min_justice,phase,remaining_budget,requested_emergency_steps,requested_normal_steps,requested_precaution_steps,scenario,total_cost,trigger,true_boundary,unknown_steps
36,10,threshold_hysteresis,32,18300306740189430860,53,2,0.41712281,1,0.40536589,0.822706426,0.961027898,0.912073672,70,1,0,211,0,-13.0,0.624949163,evaluation,0.0,39,18,15,persistent_ambiguity,4.0,threshold_hysteresis,0.91218829,0
61,22,reserve,36,18300306740189430860,53,2,0.62796035,2,0.416109881,0.851563539,0.666442497,0.801449875,-1,0,0,211,0,-3.766397912,0.658442317,evaluation,0.0,64,0,8,persistent_ambiguity,4.0,reserve,0.91218829,0
44,10,threshold,31,1381758491470878478,54,2,0.394727866,2,0.151346032,0.776627456,1.154700671,0.820537805,70,1,0,211,0,-13.0,0.574384185,evaluation,0.0,47,19,6,persistent_ambiguity,4.0,threshold,1.093965068,0
44,10,threshold_hysteresis,31,1381758491470878478,54,2,0.399603559,2,0.139966067,0.765336707,1.150945286,0.809604282,70,1,0,211,0,-13.0,0.579937829,evaluation,0.0,47,18,7,persistent_ambiguity,4.0,threshold_hysteresis,1.093965068,0
62,23,reserve,36,1381758491470878478,54,2,0.598567784,2,0.175750386,0.80249095,0.857307246,0.735319713,-1,0,0,211,0,-6.320369842,0.630824248,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,1.093965068,0
46,10,threshold,33,17668717244091196427,55,2,0.361620517,2,0.147792638,0.79904805,1.176280061,0.824519812,69,1,0,211,0,-13.0,0.598841406,evaluation,0.0,49,19,4,persistent_ambiguity,4.0,threshold,1.070277476,0
46,10,threshold_hysteresis,33,17668717244091196427,55,2,0.361620517,2,0.147792638,0.79904805,1.176280061,0.824519812,69,1,0,211,0,-13.0,0.598841406,evaluation,0.0,49,19,4,persistent_ambiguity,4.0,threshold_hysteresis,1.070277476,0
30,14,reserve,13,17668717244091196427,55,2,0.444391195,2,0.05267791,0.673043366,1.08152767,0.733526546,70,1,0,211,0,-5.297384796,0.641617357,evaluation,0.0,33,0,39,persistent_ambiguity,4.0,reserve,1.070277476,0
45,10,threshold,32,5643935638939031004,56,2,0.216122483,2,0.0,0.596176767,2.033898082,0.698401305,42,1,0,211,0,-13.0,0.513643081,evaluation,0.0,48,19,5,persistent_ambiguity,4.0,threshold,1.115574694,0
47,10,threshold_hysteresis,34,5643935638939031004,56,2,0.224286879,2,0.0,0.601340559,2.014118934,0.696443568,43,1,0,211,0,-13.0,0.51469992,evaluation,0.0,50,19,3,persistent_ambiguity,4.0,threshold_hysteresis,1.115574694,0
61,22,reserve,36,5643935638939031004,56,2,0.527347793,2,0.0,0.649078065,1.158307138,0.722697916,66,1,0,211,0,-1.496544028,0.592227841,evaluation,0.0,64,0,8,persistent_ambiguity,4.0,reserve,1.115574694,0
43,9,threshold,32,8553934675596683533,57,2,0.342594649,2,0.128741866,0.73277454,1.14494528,0.818993124,69,1,0,211,0,-13.0,0.56532294,evaluation,0.0,46,19,7,persistent_ambiguity,4.0,threshold,1.058049705,0
44,11,threshold_hysteresis,30,8553934675596683533,57,2,0.35662784,2,0.121646369,0.725981184,1.108882805,0.810949525,70,1,0,211,0,-12.0,0.571835512,evaluation,0.0,47,17,8,persistent_ambiguity,4.0,threshold_hysteresis,1.058049705,0
59,22,reserve,34,8553934675596683533,57,2,0.575301952,2,0.175187933,0.757856446,0.769549526,0.762074762,-1,0,0,211,0,-1.014260909,0.629911483,evaluation,0.0,62,0,10,persistent_ambiguity,4.0,reserve,1.058049705,0
27,4,threshold,26,17670359360845484234,58,1,0.506917812,1,0.251029153,0.935370021,0.855545477,0.920473707,-1,0,0,211,0,-13.0,0.61234302,evaluation,0.0,28,25,19,persistent_ambiguity,4.0,threshold,0.916772472,0
30,5,threshold_hysteresis,28,17670359360845484234,58,1,0.521502946,1,0.242727854,0.935572521,0.834671431,0.916738072,-1,0,0,211,0,-11.080136886,0.614378894,evaluation,0.0,31,24,17,persistent_ambiguity,4.0,threshold_hysteresis,0.916772472,0
63,23,reserve,37,17670359360845484234,58,2,0.816236493,2,0.269184111,0.874185144,0.395532071,0.747294655,-1,0,0,211,0,-3.662597228,0.650771559,evaluation,0.0,66,0,6,persistent_ambiguity,4.0,reserve,0.916772472,0
44,10,threshold,31,8507587546610035529,59,2,0.270600267,2,0.506755614,0.968922,1.794035437,0.9315306,31,1,0,211,0,-12.0,0.663260638,evaluation,0.0,47,19,6,persistent_ambiguity,4.0,threshold,0.880496004,0
39,10,threshold_hysteresis,31,8507587546610035529,59,2,0.417643859,1,0.50090297,0.961924605,0.990799738,0.927249325,69,1,0,211,0,-10.711070877,0.663260638,evaluation,0.0,42,18,12,persistent_ambiguity,4.0,threshold_hysteresis,0.880496004,0
65,23,reserve,39,8507587546610035529,59,2,0.647527854,2,0.502839673,0.947709169,0.662502746,0.821071759,-1,0,0,211,0,-3.230463822,0.671946149,evaluation,0.0,68,0,4,persistent_ambiguity,4.0,reserve,0.880496004,0
16,2,threshold,15,6179235593196724245,60,2,0.440749851,1,0.566893246,0.895150441,0.811907054,0.991137295,-1,0,0,211,0,-13.0,0.660261417,evaluation,0.0,17,23,32,persistent_ambiguity,4.0,threshold,1.049653909,0
23,5,threshold_hysteresis,23,6179235593196724245,60,1,0.459774809,1,0.560420394,0.941617149,0.791013666,0.961704468,-1,0,0,211,0,-13.0,0.660261417,evaluation,0.0,23,22,27,persistent_ambiguity,4.0,threshold_hysteresis,1.049653909,0
40,17,reserve,20,6179235593196724245,60,2,0.655983746,2,0.540654644,0.932017985,0.530472714,0.898253127,-1,0,0,211,0,-0.664034318,0.668026622,evaluation,0.0,43,0,29,persistent_ambiguity,4.0,reserve,1.049653909,0
22,4,threshold,19,12655701458943762091,61,2,0.44866408,2,0.395998551,0.788568193,0.871940678,0.943619139,-1,0,0,211,0,-11.885071552,0.637099269,evaluation,0.0,24,20,28,persistent_ambiguity,4.0,threshold,0.95186828,0
23,7,threshold_hysteresis,23,12655701458943762091,61,1,0.472894529,1,0.416742476,0.823232435,0.836282392,0.943914553,-1,0,0,211,0,-11.542043792,0.637099269,evaluation,0.0,24,19,29,persistent_ambiguity,4.0,threshold_hysteresis,0.95186828,0
61,22,reserve,36,12655701458943762091,61,2,0.685983219,2,0.405844694,0.886840557,0.552573611,0.812478857,-1,0,0,211,0,-1.149728637,0.660753901,evaluation,0.0,64,0,8,persistent_ambiguity,4.0,reserve,0.95186828,0
11,0,threshold,11,4874048642856813989,62,1,0.426391976,1,0.673660964,0.978445222,0.794870572,1.0,-1,0,0,211,0,-13.0,0.67191442,evaluation,0.0486,11,26,35,persistent_ambiguity,3.9514,threshold,1.055889399,0
20,2,threshold_hysteresis,20,4874048642856813989,62,1,0.447850678,1,0.677820002,0.999480619,0.750327947,0.990103418,-1,0,0,211,0,-13.0,0.67191442,evaluation,0.0,20,25,27,persistent_ambiguity,4.0,threshold_hysteresis,1.055889399,0
64,23,reserve,38,4874048642856813989,62,2,0.734949312,2,0.640872494,0.980395481,0.395491375,0.85777203,-1,0,0,211,0,-0.51108303,0.67191442,evaluation,0.0,67,0,5,persistent_ambiguity,4.0,reserve,1.055889399,0
40,8,threshold,29,11888023332628679969,63,2,0.362623073,2,0.178133276,0.679792321,1.127329985,0.834589626,71,1,0,211,0,-13.0,0.575214861,evaluation,0.0,43,21,8,persistent_ambiguity,4.0,threshold,1.113240065,0
41,8,threshold_hysteresis,30,11888023332628679969,63,2,0.364646086,2,0.181000489,0.683103686,1.123273091,0.836724701,71,1,0,211,0,-13.0,0.575214861,evaluation,0.0,44,21,7,persistent_ambiguity,4.0,threshold_hysteresis,1.113240065,0
63,23,reserve,37,11888023332628679969,63,2,0.618030927,2,0.252598832,0.745981834,0.763313516,0.767704435,-1,0,0,211,0,-4.574865332,0.630243643,evaluation,0.0,66,0,6,persistent_ambiguity,4.0,reserve,1.113240065,0
18,0,threshold,17,14819330072713100408,0,1,0.417652185,1,0.598359687,0.923418693,0.789353603,1.0,-1,0,0,307,0,-12.328257997,0.667898727,evaluation,0.0156,19,26,27,persistent_ambiguity,3.9844,threshold,1.116954549,0
30,5,threshold_hysteresis,30,14819330072713100408,0,1,0.443285559,1,0.596853994,0.982653464,0.739851232,0.972473668,-1,0,0,307,0,-12.328257997,0.667898727,evaluation,0.0,30,26,16,persistent_ambiguity,4.0,threshold_hysteresis,1.116954549,0
8,10,reserve,0,14819330072713100408,0,2,0.599507405,2,0.559614251,0.861297731,0.577027604,0.936201679,-1,0,0,307,0,0.900360271,0.67100698,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,1.116954549,0
43,9,threshold,31,15378896744970056504,1,2,0.190681633,2,0.344759753,0.810788894,1.91717857,0.900802071,28,1,0,307,0,-12.771329509,0.604156071,evaluation,0.0,46,20,6,persistent_ambiguity,4.0,threshold,0.878674971,0
45,9,threshold_hysteresis,33,15378896744970056504,1,2,0.199347013,2,0.358779661,0.82759138,1.902799204,0.909281175,28,1,0,307,0,-12.771329509,0.604156071,evaluation,0.0,48,20,4,persistent_ambiguity,4.0,threshold_hysteresis,0.878674971,0
67,23,reserve,41,15378896744970056504,1,2,0.608626389,2,0.39753363,0.880668229,0.669534009,0.761729668,-1,0,0,307,0,-1.733246213,0.647480822,evaluation,0.0,70,0,2,persistent_ambiguity,4.0,reserve,0.878674971,0
48,13,threshold,32,236087076260283007,2,2,0.283362626,2,0.066130435,0.749881482,1.452650271,0.786964538,63,1,0,307,0,-12.631331792,0.588916759,evaluation,0.0,51,14,7,persistent_ambiguity,4.0,threshold,1.077388172,0
48,13,threshold_hysteresis,32,236087076260283007,2,2,0.283362626,2,0.066130435,0.749881482,1.452650271,0.786964538,63,1,0,307,0,-12.631331792,0.588916759,evaluation,0.0,51,14,7,persistent_ambiguity,4.0,threshold_hysteresis,1.077388172,0
65,23,reserve,39,236087076260283007,2,2,0.444328657,2,0.04732355,0.764479336,1.133077043,0.740318623,69,1,0,307,0,-5.644678604,0.640776327,evaluation,0.0,68,0,4,persistent_ambiguity,4.0,reserve,1.077388172,0
15,1,threshold,13,9997632899795706184,3,1,0.502123962,2,0.253816993,0.846352003,0.775672444,0.906696689,-1,0,0,307,0,-12.450697709,0.569955458,evaluation,0.0,15,20,37,persistent_ambiguity,4.0,threshold,1.06984409,0
21,6,threshold_hysteresis,21,9997632899795706184,3,1,0.52437893,1,0.179227081,0.864718489,0.772246132,0.878905915,-1,0,0,307,0,-12.450697709,0.569955458,evaluation,0.0,21,19,32,persistent_ambiguity,4.0,threshold_hysteresis,1.06984409,0
8,10,reserve,0,9997632899795706184,3,2,0.672942869,2,0.227832562,0.811176825,0.539392792,0.864182289,-1,0,0,307,0,0.082568699,0.637862508,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,1.06984409,0
46,11,threshold,32,11794475533382829759,4,2,0.298502266,2,0.269708141,0.746497186,1.384266418,0.888521166,62,1,0,307,0,-13.0,0.595210003,evaluation,0.0,49,17,6,persistent_ambiguity,4.0,threshold,0.960973033,0
47,12,threshold_hysteresis,32,11794475533382829759,4,2,0.30970588,2,0.246095773,0.734768434,1.381873747,0.870297085,62,1,0,307,0,-13.0,0.591160416,evaluation,0.0,50,15,7,persistent_ambiguity,4.0,threshold_hysteresis,0.960973033,0
63,23,reserve,37,11794475533382829759,4,2,0.485946295,2,0.262685475,0.768388747,1.009171339,0.802452636,70,1,0,307,0,-5.961578498,0.640323599,evaluation,0.0,66,0,6,persistent_ambiguity,4.0,reserve,0.960973033,0
45,10,threshold,32,15042109004357675427,5,2,0.33354429,2,0.173152571,0.758053476,1.659049056,0.857768191,45,1,0,307,0,-13.0,0.566543473,evaluation,0.0,48,19,5,persistent_ambiguity,4.0,threshold,0.938307394,0
45,11,threshold_hysteresis,31,15042109004357675427,5,2,0.394327841,2,0.128464544,0.72854448,1.292825121,0.831730377,63,1,0,307,0,-12.0,0.567610819,evaluation,0.0,48,16,8,persistent_ambiguity,4.0,threshold_hysteresis,0.938307394,0
62,23,reserve,36,15042109004357675427,5,2,0.597760834,2,0.155830149,0.764245939,0.854015779,0.782400144,-1,0,0,307,0,-2.465872402,0.632328876,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,0.938307394,0
30,5,threshold,25,13785140750904479624,6,2,0.41283725,1,0.253126971,0.718955505,0.873740553,0.874001201,-1,0,0,307,0,-12.160760782,0.56280815,evaluation,0.0,32,23,17,persistent_ambiguity,4.0,threshold,1.005894832,0
33,7,threshold_hysteresis,28,13785140750904479624,6,1,0.44367,1,0.28020259,0.736070607,0.81495178,0.886109858,-1,0,0,307,0,-10.603357233,0.573873409,evaluation,0.0,33,22,17,persistent_ambiguity,4.0,threshold_hysteresis,1.005894832,0
64,23,reserve,38,13785140750904479624,6,2,0.727475976,2,0.368662382,0.819301979,0.437416309,0.756024166,-1,0,0,307,0,-3.277403749,0.644172654,evaluation,0.0,67,0,5,persistent_ambiguity,4.0,reserve,1.005894832,0
41,8,threshold,30,3878742504597954534,7,2,0.329242796,2,0.383744272,0.895642309,1.066454237,0.94432104,71,1,0,307,0,-13.0,0.634216965,evaluation,0.0,44,22,6,persistent_ambiguity,4.0,threshold,1.063387234,0
42,8,threshold_hysteresis,31,3878742504597954534,7,2,0.336657539,2,0.388385213,0.900702208,1.057164223,0.937957125,-1,0,0,307,0,-13.0,0.634216965,evaluation,0.0,45,21,6,persistent_ambiguity,4.0,threshold_hysteresis,1.063387234,0
66,23,reserve,40,3878742504597954534,7,2,0.641474366,2,0.447698531,0.933621682,0.62291893,0.817799677,-1,0,0,307,0,-3.855351974,0.662864296,evaluation,0.0,69,0,3,persistent_ambiguity,4.0,reserve,1.063387234,0
52,14,threshold,35,7413240379051656598,8,2,0.089869843,2,0.0,0.672327938,2.275364925,0.634334013,35,1,0,307,0,-13.0,0.549157271,evaluation,0.0,55,13,4,persistent_ambiguity,4.0,threshold,0.990464184,0
52,15,threshold_hysteresis,34,7413240379051656598,8,2,0.130811952,2,0.0,0.676151308,2.200292284,0.639316332,36,1,0,307,0,-13.0,0.565404346,evaluation,0.0,55,11,6,persistent_ambiguity,4.0,threshold_hysteresis,0.990464184,0
63,23,reserve,37,7413240379051656598,8,2,0.293400971,2,0.0,0.657852112,1.795951524,0.595286869,50,1,0,307,0,-7.775558821,0.597379461,evaluation,0.0,66,0,6,persistent_ambiguity,4.0,reserve,0.990464184,0
24,4,threshold,21,11229521617536526894,9,1,0.479490164,1,0.463532503,0.803145422,0.866599677,0.964856247,-1,0,0,307,0,-13.0,0.620732294,evaluation,0.0,26,23,23,persistent_ambiguity,4.0,threshold,0.892818502,0
31,7,threshold_hysteresis,31,11229521617536526894,9,1,0.481484449,1,0.458801699,0.856530809,0.868876183,0.942820169,-1,0,0,307,0,-13.0,0.620732294,evaluation,0.0,34,23,15,persistent_ambiguity,4.0,threshold_hysteresis,0.892818502,0
65,23,reserve,39,11229521617536526894,9,2,0.770563618,2,0.48393773,0.910897252,0.470165568,0.801725627,-1,0,0,307,0,-4.032605256,0.656428299,evaluation,0.0,68,0,4,persistent_ambiguity,4.0,reserve,0.892818502,0
42,7,threshold,32,4508796566241460050,10,2,0.270527794,2,0.156607792,0.707810925,1.855016981,0.817776875,31,1,0,307,0,-13.0,0.548484314,evaluation,0.0,45,22,5,persistent_ambiguity,4.0,threshold,0.872238696,0
42,9,threshold_hysteresis,30,4508796566241460050,10,2,0.304580255,2,0.125750004,0.686268706,1.781347768,0.793953279,34,1,0,307,0,-13.0,0.544573077,evaluation,0.0,45,20,7,persistent_ambiguity,4.0,threshold_hysteresis,0.872238696,0
62,23,reserve,36,4508796566241460050,10,2,0.665079199,2,0.172623056,0.725316705,0.654754828,0.739615683,-1,0,0,307,0,-4.667653239,0.629603225,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,0.872238696,0
43,11,threshold,30,4504685311693153710,11,2,0.394691982,2,0.214566047,0.786990978,1.103655126,0.847535778,-1,0,0,307,0,-12.0,0.595160495,evaluation,0.0,46,17,9,persistent_ambiguity,4.0,threshold,1.126095367,0
44,11,threshold_hysteresis,30,4504685311693153710,11,2,0.394691982,2,0.214566047,0.786990978,1.103655126,0.847535778,-1,0,0,307,0,-12.0,0.595160495,evaluation,0.0,47,17,8,persistent_ambiguity,4.0,threshold_hysteresis,1.126095367,0
64,23,reserve,38,4504685311693153710,11,2,0.662717304,2,0.307476313,0.851738113,0.701816787,0.759648718,-1,0,0,307,0,-1.321866478,0.642528788,evaluation,0.0,67,0,5,persistent_ambiguity,4.0,reserve,1.126095367,0
46,10,threshold,33,5450772772205801115,12,2,0.210991411,2,0.325917445,0.737894254,2.021806395,0.890651479,27,1,0,307,0,-13.0,0.597031333,evaluation,0.0,49,19,4,persistent_ambiguity,4.0,threshold,0.871361638,0
46,10,threshold_hysteresis,33,5450772772205801115,12,2,0.210991411,2,0.325917445,0.737894254,2.021806395,0.890651479,27,1,0,307,0,-13.0,0.597031333,evaluation,0.0,49,19,4,persistent_ambiguity,4.0,threshold_hysteresis,0.871361638,0
49,19,reserve,27,5450772772205801115,12,2,0.52845749,2,0.288948,0.687819959,0.943878901,0.815309553,70,1,0,307,0,-0.556475204,0.604000352,evaluation,0.0,52,0,20,persistent_ambiguity,4.0,reserve,0.871361638,0
46,11,threshold,32,857336465697835844,13,2,0.103599214,2,0.0,0.716111358,2.216306249,0.701174434,27,1,0,307,0,-13.0,0.522355888,evaluation,0.0,49,17,6,persistent_ambiguity,4.0,threshold,0.926270575,0
48,11,threshold_hysteresis,34,857336465697835844,13,2,0.107020288,2,0.0,0.730980701,2.210363063,0.708227627,27,1,0,307,0,-13.0,0.522355888,evaluation,0.0,51,17,4,persistent_ambiguity,4.0,threshold_hysteresis,0.926270575,0
65,23,reserve,39,857336465697835844,13,2,0.528939941,2,0.034835937,0.785998634,0.916843323,0.65473177,70,1,0,307,0,-2.658927717,0.610136105,evaluation,0.0,68,0,4,persistent_ambiguity,4.0,reserve,0.926270575,0
47,11,threshold,33,4222311254335794040,14,2,0.172672201,2,0.331024851,0.880610608,1.997927767,0.90808924,30,1,0,307,0,-12.0,0.614729046,evaluation,0.0,50,17,5,persistent_ambiguity,4.0,threshold,0.945143919,0
50,12,threshold_hysteresis,35,4222311254335794040,14,2,0.329628817,2,0.315531191,0.884182578,1.284093298,0.883682073,64,1,0,307,0,-11.548580157,0.619230973,evaluation,0.0,53,16,3,persistent_ambiguity,4.0,threshold_hysteresis,0.945143919,0
62,23,reserve,36,4222311254335794040,14,2,0.542895081,2,0.352789579,0.911448936,0.849338246,0.784795758,-1,0,0,307,0,-1.720614664,0.648701929,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,0.945143919,0
46,10,threshold,33,12009367275736002809,15,2,0.132464429,2,0.0,0.732111258,2.170101968,0.721263184,25,1,0,307,0,-13.0,0.491428748,evaluation,0.0,49,19,4,persistent_ambiguity,4.0,threshold,0.885923635,0
47,10,threshold_hysteresis,34,12009367275736002809,15,2,0.134604114,2,0.0,0.73845515,2.169266721,0.723476628,25,1,0,307,0,-13.0,0.496681048,evaluation,0.0,50,19,3,persistent_ambiguity,4.0,threshold_hysteresis,0.885923635,0
64,23,reserve,38,12009367275736002809,15,2,0.551080029,2,0.0,0.726014766,0.974798991,0.655684911,65,1,0,307,0,-5.75460349,0.597595411,evaluation,0.0,67,0,5,persistent_ambiguity,4.0,reserve,0.885923635,0
43,8,threshold,32,8882369606498560811,16,2,0.150937959,2,0.0,0.625951489,2.183985674,0.546398726,29,1,0,307,0,-13.0,0.472654839,evaluation,0.0,46,22,4,persistent_ambiguity,4.0,threshold,1.020591147,0
44,8,threshold_hysteresis,33,8882369606498560811,16,2,0.155154995,2,0.0,0.635526696,2.178594635,0.553101495,29,1,0,307,0,-13.0,0.472654839,evaluation,0.0,47,22,3,persistent_ambiguity,4.0,threshold_hysteresis,1.020591147,0
30,14,reserve,13,8882369606498560811,16,2,0.405506123,2,0.0,0.540379697,1.415301809,0.475535266,59,1,0,307,0,-5.120398539,0.540379697,evaluation,0.0,33,0,39,persistent_ambiguity,4.0,reserve,1.020591147,0
46,11,threshold,32,5754511229035419352,17,2,0.179793283,2,0.0,0.55151699,2.129417775,0.604574173,36,1,0,307,0,-13.0,0.50021751,evaluation,0.0,49,16,7,persistent_ambiguity,4.0,threshold,0.947688006,0
46,12,threshold_hysteresis,31,5754511229035419352,17,2,0.20222438,2,0.0,0.555702732,2.097204791,0.610775624,36,1,0,307,0,-11.638573061,0.510280041,evaluation,0.0,49,14,9,persistent_ambiguity,4.0,threshold_hysteresis,0.947688006,0
62,23,reserve,36,5754511229035419352,17,2,0.469574089,2,0.0,0.599927996,1.390369332,0.628129877,57,1,0,307,0,-4.960403581,0.57866684,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,0.947688006,0
31,3,threshold,29,13911034231570777623,18,1,0.493899316,2,0.410543439,0.912443702,0.839003467,0.979352565,-1,0,0,307,0,-11.800359222,0.632395986,evaluation,0.0,32,27,13,persistent_ambiguity,4.0,threshold,0.999550993,0
36,5,threshold_hysteresis,29,13911034231570777623,18,1,0.516437478,2,0.418586002,0.923083641,0.802578606,0.964875423,-1,0,0,307,0,-11.800359222,0.634167183,evaluation,0.0,36,26,10,persistent_ambiguity,4.0,threshold_hysteresis,0.999550993,0
64,23,reserve,38,13911034231570777623,18,2,0.834674021,2,0.442222774,0.930787074,0.40401215,0.79274831,-1,0,0,307,0,-0.575330194,0.663193261,evaluation,0.0,67,0,5,persistent_ambiguity,4.0,reserve,0.999550993,0
46,11,threshold,32,8582312378113942972,19,2,0.266852824,2,0.0,0.632152187,1.816309417,0.711288311,47,1,0,307,0,-13.0,0.520487511,evaluation,0.0,49,16,7,persistent_ambiguity,4.0,threshold,1.079429974,0
46,12,threshold_hysteresis,31,8582312378113942972,19,2,0.225314612,2,0.0,0.600742388,1.995616684,0.67193139,40,1,0,307,0,-12.297231749,0.511470733,evaluation,0.0,49,14,9,persistent_ambiguity,4.0,threshold_hysteresis,1.079429974,0
62,23,reserve,36,8582312378113942972,19,2,0.577013848,2,0.044687382,0.71050905,0.918006546,0.749458784,70,1,0,307,0,-3.210980943,0.61926164,evaluation,0.0,65,0,7,persistent_ambiguity,4.0,reserve,1.079429974,0
17,1,threshold,17,2084949615113451856,20,1,0.454095734,1,0.574111361,0.887498461,0.744034159,0.992637787,-1,0,0,307,0,-10.236191305,0.657481178,evaluation,0.0,17,26,29,persistent_ambiguity,4.0,threshold,0.898832136,0
26,5,threshold_hysteresis,26,2084949615113451856,20,1,0.465682186,1,0.570879681,0.929654293,0.734108195,0.966780599,-1,0,0,307,0,-10.236191305,0.657481178,evaluation,0.0,26,25,21,persistent_ambiguity,4.0,threshold_hysteresis,0.898832136,0
8,10,reserve,0,2084949615113451856,20,2,0.641652448,2,0.544609653,0.806285915,0.52591967,0.927610992,-1,0,0,307,0,3.681103783,0.667601819,evaluation,0.0,11,0,61,persistent_ambiguity,4.0,reserve,0.898832136,0
